1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,17.33333333,20.10666667,16.12,1300,0,1300,1300,1300,1300,1300,10.4,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,16.29333333,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,0,7.475,1.235,1300,1300,1300,1300,1300,1300,1300,1300,1300,5.936666667,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,4.723333333,1300,1300,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,7.475,0,8.45,1.733333333,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1.235,8.45,0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,3.38,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1000,1000,0,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1.352,1300,1300,1300,1300,1300,1.733333333,1300,0,1300,3.016,1300,3.137333333,4.16,2.686666667,1300,1300,1300,1300,1300,1300,3.614,1300,143.676,1300,3.605333333,1.334666667,58.87747667,1300,1300,1300,1300,1300,1300,0.5633333329,1300,1300,1300,1300,1300,1300,1.542666667,1300,1300,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
1300,3.25,1300,1300,1300,1300,1300,1300,1300,3.12,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1.04,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,86.66666667,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000
1300,1300,7.106666667,1300,1300,1300,1300,13.86666667,1300,1300,1300,1.993333333,1300,1300,1300,10.4,1300,1300,1300,3.016,1300,0,1.625,0.8753333329,1.404,2.348666667,1300,1300,1300,1300,1300,1300,1.230666667,1300,2.331333333,1300,2.305333333,1.69,3.016,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,86.66666667,2.322666667,1300,1300,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1.625,0,8.493333333,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,1000
1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1.863333333,1300,1300,1300,1300,1300,1300,1300,3.137333333,1300,0.8753333329,8.493333333,0,1.031333333,3.128666667,1300,1300,1300,1300,1300,1300,2.08,1300,2.106,1300,3.180666667,1.941333333,3.328,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,2.868666667,1300,1300,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000
1300,1300,1300,1300,7.973333333,1300,1300,1300,1300,1300,1300,2.903333333,1300,1300,1300,1300,1300,1300,1300,4.16,1300,1.404,1300,1.031333333,0,3.726666667,1300,1300,1300,1300,1300,1300,2.21,1300,3.137333333,1300,3.492666667,2.912,4.298666667,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,3.709333333,1300,1300,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000
1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,2.773333333,1300,1300,1300,1300,1300,1300,1300,2.686666667,1300,2.348666667,1300,3.128666667,3.726666667,0,1300,1300,1300,4.246666667,143,1300,1.846,1300,3.128666667,1300,3.397333333,1.967333333,2.106,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,117.572,1300,1300,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,0,0.6933333329,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1.256666667,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,0.6933333329,0,1300,1300,1300,1300,1300,1300,1300,1300,1.704444444,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,191.1,1300,1300,1300,1300,5.936666667,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,0,1300,1300,1300,1300,1300,1300,1300,1300,4.42,1300,1300,1300,1300,1300,1300,1300,1300,9.62,1300,1300,1300,1300,1300,9.836666667,1300,1300,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,4.246666667,1300,1300,1300,0,2.99,1300,1300,1300,1300,1300,7.41,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,143,1300,1300,1300,2.99,0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,13.34666667,1300,1300,1300,1300,1300,1300,1300,1300,1300,50.35333333,1300,1300,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,0,1300,1300,1300,1300,0.5777777772,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000
1300,1300,1300,1300,1300,1300,7.453333333,3.986666667,1300,4.16,1300,2.938,1300,1300,1300,1300,1300,1300,1300,3.614,1300,1.230666667,1300,2.08,2.21,1.846,1300,1300,1300,1300,1300,1300,0,1300,3.319333333,1300,1.308666667,2.357333333,3.354,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,2.418,1300,1300,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,0,2.34,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,3.25,1300,1300,1300,1300,1300,1300,1300,1300,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000
1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,35.945,1.495,1300,1300,1300,1300,1300,1300,143.676,1300,2.331333333,1300,2.106,3.137333333,3.128666667,1300,1300,1300,1300,1300,1300,3.319333333,2.34,0,1300,3.787333333,1.17,1.924,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,2.166666667,1300,1300,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1.733333333,1300,1300,1300,1300,1300,1300,1300,1300,1300,1.04,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,0,2.282222223,1300,1300,1300,1300,1300,10.53,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000
1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,3.406,1300,1300,1300,1300,1300,1300,1300,3.605333333,1300,2.305333333,1300,3.180666667,3.492666667,3.397333333,1300,1.704444444,1300,7.41,1300,0.5777777772,1.308666667,1300,3.787333333,2.282222223,0,2.634666667,3.094,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,2.097333333,1300,1300,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,1000
1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,0.8146666671,1300,1300,0.8233333329,1300,1300,1300,1300,1.334666667,1300,1.69,1300,1.941333333,2.912,1.967333333,1300,1300,4.42,1300,1300,1300,2.357333333,1300,1.17,1300,2.634666667,0,1.395333333,1300,1300,6.5,1300,5.373333333,1300,1300,1300,1300,1300,1300,1300,1300,1.118,1300,1300,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1000
1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1.794,1300,1300,1300,1300,1300,1300,3.38,58.87747667,1300,3.016,1300,3.328,4.298666667,2.106,1300,1300,1300,1300,1300,1300,3.354,1300,1.924,1300,3.094,1.395333333,0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,0.9966666671,1300,1300,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,0,0.91,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1.473333333,1300,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1.256666667,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,0.91,0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,6.5,1300,1300,1300,0,4.16,4.593333333,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,13.34666667,1300,1300,1300,1300,10.53,1300,1300,1300,1300,1300,4.16,0,1300,1300,1300,1300,1300,1300,1300,1300,1300,11.26666667,1300,1300,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,16.29333333,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,5.373333333,1300,1300,1300,4.593333333,1300,0,1300,1300,1300,1300,1300,1.733333333,1300,1300,1300,1300,1300,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,0,2.275,2.383333333,1300,1300,1300,1300,1300,1300,1300,1300,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,0.5633333329,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,2.275,0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,7.106666667,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,9.62,1300,1300,1300,1300,3.25,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,2.383333333,1300,0,1300,1300,1300,1300,1300,1300,1300,1300,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,0,3.9,1300,1300,65,1300,1300,1300,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,3.9,0,0.8233333329,1.733333333,1300,1300,1300,1300,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1.733333333,1300,1300,1300,1300,0.8233333329,0,0.9533333329,1300,1300,1300,1300,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1.733333333,0.9533333329,0,1300,1300,1300,1300,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
1300,1300,86.66666667,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,86.66666667,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,65,1300,1300,1300,0,1300,1300,1300,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0
1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1.872,1300,1300,1300,1300,4.723333333,1300,1300,1.542666667,1300,2.322666667,1300,2.868666667,3.709333333,117.572,1300,1300,9.836666667,1300,50.35333333,1300,2.418,1300,2.166666667,1300,2.097333333,1.118,0.9966666671,1300,1300,1300,11.26666667,1300,1300,1300,1300,1300,1300,1300,1300,1300,0,1300,1300,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1.473333333,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,0,1300,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,86.66666667,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,0,180,1000,1000,1000,1000,72,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0
1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,180,0,1000,1000,1000,1000,110,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000
1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,220,1000,1000,1000,90,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,220,0,1000,55,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000
